country,asin,sales_rank,daily_units,price,stars,reviews,insert_date,rank_small
Us,B07TS5LSXX,8529,1,79.99,4.2,45,2023/12/16,202
Us,B071FH4HXX,26493,0,-1,4.2,45,2023/12/16,497
Us,B07WMMMDXX,91376,0,-1,4,53,2023/12/16,509
Us,B07WNT69XX,50642,0,39.99,2.7,5,2023/12/16,877
Us,B07WJYSSXX,1308,12,59.99,4,53,2023/12/16,6
Us,B07WYXSMXX,57316,0,-1,4,53,2023/12/16,992
Jp,B07R7PRDXX,1596,-1,7344,3.8,9,2023/12/16,13
Jp,B07R9XMRXX,836,-1,7899,3.8,9,2023/12/16,7
Jp,B07WCSYQXX,25545,-1,-1,1,3,2023/12/16,161
Jp,B07R8TS8XX,5406,-1,4806,2,1,2023/12/16,37
Ca,B071NTQRXX,10288,1,-1,3.7,119,2023/12/16,28
Ca,B071L7RYXX,12160,1,-1,3.7,119,2023/12/16,31
Ca,B0748DQ4XX,6729,3,-1,3.7,119,2023/12/16,20
Ca,B07HSTK9XX,18207,0,-1,3.9,150,2023/12/16,416
Ca,B071RZWGXX,21393,0,-1,3.9,150,2023/12/16,474
Ca,B071S19TXX,19494,0,-1,3.9,150,2023/12/16,443
Ca,B072BP12XX,3551,3,45.99,3.9,150,2023/12/16,126
Us,B07JXYLXXX,2853,3,69.99,4.2,24,2023/12/16,76
Us,B07JD8ZHXX,92865,0,-1,3.8,19,2023/12/16,317
Us,B07HNJZDXX,106297,0,-1,3.8,60,2023/12/16,591
Us,B07JW2WSXX,82996,0,-1,3.8,60,2023/12/16,473
Us,B07J4S5DXX,34782,0,-1,4.4,31,2023/12/16,738
Us,B07JXYSLXX,87850,0,-1,4.5,31,2023/12/16,1664
Us,B07PX249XX,115777,0,-1,4.7,24,2023/12/16,382
Us,B07NRMHCXX,71406,0,14.99,4.7,24,2023/12/16,270
Us,B07Q2BHCXX,29122,0,8.99,4.7,24,2023/12/16,134
Us,B07NRMHVXX,3836,3,6.59,4.7,24,2023/12/16,32
Us,B07JPL8HXX,105576,0,-1,3.8,60,2023/12/16,-1
Us,B07JNVGFXX,100618,0,-1,3.8,60,2023/12/16,551
Us,B075M4S2XX,13688,1,41.99,4.4,141,2023/12/16,346
Us,B075M1F4XX,4545,4,39.99,4.4,141,2023/12/16,128
Us,B07G72ZBXX,83834,0,-1,3.6,24,2023/12/16,1605
Us,B06ZZRQKXX,3785,4,26.99,3.9,130,2023/12/16,104
Us,B06ZZRQLXX,2845,4,28.99,3.9,130,2023/12/16,84
Jp,B01MXRYKXX,17826,-1,-1,4,48,2023/12/16,234
Jp,B01M3V7XXX,694,-1,2599,4,48,2023/12/16,12
Ca,B019R84IXX,6152,3,-1,3.4,35,2023/12/16,18
Ca,B06XGYNVXX,8761,2,-1,4.2,763,2023/12/16,254
Ca,B06VTR57XX,665,14,54.99,4.2,763,2023/12/16,31
Ca,B01M8M3EXX,13442,1,-1,4.2,764,2023/12/16,339
Ca,B01M3RWQXX,13839,1,-1,4.2,764,2023/12/16,347
Ca,B01F3DHEXX,3823,4,-1,4.2,763,2023/12/16,136
Ca,B01M3102XX,13498,1,-1,4.2,764,2023/12/16,340
Us,B07PQ5XNXX,4454,4,75.99,4.1,52,2023/12/16,121
Us,B07PT5WLXX,75942,0,-1,4.1,52,2023/12/16,1258
Us,B07PR959XX,12212,0,-1,4.1,52,2023/12/16,257
Us,B07S2QGSXX,4659,5,58.99,3.9,63,2023/12/16,59
Us,B07RYKZBXX,39874,0,-1,3.9,63,2023/12/16,176
Us,B07MDYLMXX,30058,0,66.99,3.9,63,2023/12/16,145
Us,B07JZKP5XX,82514,0,-1,4,12,2023/12/16,472
Us,B07HNTJ5XX,12999,0,49.99,4.6,132,2023/12/16,329
Us,B07HNXVZXX,3312,4,33.99,4.6,172,2023/12/16,79
Us,B07HNXPXXX,3427,2,47.99,4.6,132,2023/12/16,84
Us,B01N4876XX,5765,1,46.99,4.6,172,2023/12/16,164
Us,B01M29YGXX,5907,3,45.99,4.6,172,2023/12/16,166
Us,B076KFB4XX,84,70,49.99,4.7,961,2023/12/17,6
Us,B072JT9WXX,150,48,64.99,4.7,868,2023/12/17,8
Us,B073Q6KLXX,46,102,59.99,4.8,909,2023/12/17,2
Us,B01M1L6OXX,544,20,69.99,4.7,1240,2023/12/17,24
Us,B01MTZ4JXX,49,98,42.99,4.2,1143,2023/12/17,3
Us,B01F543PXX,9,233,51.49,4.5,2560,2023/12/17,1
Us,B01M29YGXX,7501,2,47.99,4.6,166,2023/12/17,190
Us,B077ZRP3XX,74,76,36.99,4.4,433,2023/12/17,5
Us,B07QBPSQXX,28169,4,27.99,4.9,23,2023/12/17,43
Us,B07QBPTNXX,56953,2,41.99,4.9,23,2023/12/17,87
Us,B07QLPG6XX,132480,0,38.99,4.6,27,2023/12/17,162
Us,B07QPR1PXX,35389,3,32.99,4.6,27,2023/12/17,54
Us,B07QLPG8XX,92807,1,42.99,4.5,30,2023/12/17,125
Us,B07S16PZXX,304580,0,-1,4.8,15,2023/12/17,915
Us,B07S291NXX,195503,0,10.99,4.8,15,2023/12/17,590
Us,B07S4HN2XX,123038,0,11.99,5,2,2023/12/17,-1
Us,B07QW51WXX,81402,0,11.99,4.3,13,2023/12/17,-1
Us,B07QZBDQXX,83867,0,-1,4.2,12,2023/12/17,-1
Us,B07TB3QWXX,74405,0,16.99,4.5,5,2023/12/17,-1
Us,B07TB311XX,44403,0,16.99,4.5,5,2023/12/17,-1
Us,B07QV4QTXX,149377,0,8.99,3.9,24,2023/12/17,3846
Us,B07R1HZVXX,110895,0,8.99,3.9,24,2023/12/17,2780
Us,B07QV4S8XX,80744,0,8.99,3.9,24,2023/12/17,1902
Us,B07QY6R8XX,127313,0,8.99,3.9,24,2023/12/17,3238
Us,B07R2KP9XX,167557,0,8.99,3.9,24,2023/12/17,4306
Us,B07QFR2XXX,5419,3,23.99,4.8,16,2023/12/17,58
Jp,B07R8XZPXX,20829,-1,3080,4.5,10,2023/12/17,287
Jp,B07R5RLPXX,2209,-1,2680,4.5,10,2023/12/17,40
Jp,B07VNCB3XX,1182,-1,2480,4.5,10,2023/12/17,24
Jp,B07VPBDCXX,-1,-1,5880,4.5,10,2023/12/17,-1
Jp,B07RB45KXX,23773,-1,3080,4.5,10,2023/12/17,335
Jp,B07RB45XXX,15522,-1,2880,4.5,10,2023/12/17,206
Ca,B078NT86XX,248,35,39.99,4.1,37,2023/12/17,14
Ca,B078NTCXXX,13839,1,-1,4.1,37,2023/12/17,342
Us,B07HDYXTXX,-1,-1,-1,,-1,2023/12/17,-1
Us,B07FNMKFXX,106430,0,-1,4.1,4,2023/12/17,-1
Us,B07FNPP7XX,5916,2,38.99,4.2,13,2023/12/17,160
Us,B07FNP5XXX,61500,0,-1,4.2,13,2023/12/17,1235
Us,B07DJ3B1XX,63006,0,-1,4.7,68,2023/12/17,1258
Us,B07DJ32VXX,5360,3,-1,4.4,436,2023/12/17,142
Us,B07TYV11XX,8563,2,46.99,4.7,68,2023/12/17,221
Us,B07TSH3BXX,4122,4,45.99,4.7,73,2023/12/17,112
Us,B07VMXD6XX,6758,2,32.99,4.4,436,2023/12/17,174
Us,B07PSGNTXX,1854,8,32.99,4.4,436,2023/12/17,62
Us,B07DJ4ZGXX,1106,12,36.99,4.4,433,2023/12/17,39
Us,B07DJ429XX,489,22,37.99,4.4,436,2023/12/17,21
Us,B07Y4ZTBXX,1818,8,43.99,4.4,433,2023/12/17,58
Us,B07DJ3WCXX,1135,12,43.99,4.4,436,2023/12/17,40
Us,B078NVL7XX,207,39,35.99,4.4,436,2023/12/17,9
Us,B07KF8L7XX,541,20,34.99,4.4,436,2023/12/17,16
Us,B077ZRP3XX,74,76,36.99,4.4,436,2023/12/17,5
Jp,B07X9LFKXX,8390,-1,3280,4.4,6,2023/12/17,121
Jp,B07XCMZ1XX,1159,-1,2980,4.4,6,2023/12/17,22
Jp,B07D8RK7XX,15586,-1,-1,3.8,34,2023/12/17,15
Ca,B072XDH9XX,14503,1,-1,3.5,20,2023/12/17,36
Ca,B072LW84XX,5596,3,-1,3.9,33,2023/12/17,11
Ca,B072PRCLXX,12104,1,-1,2.5,19,2023/12/17,31
Ca,B074M715XX,15418,1,-1,4.2,135,2023/12/17,373
Ca,B074M766XX,249,35,47.99,4.2,135,2023/12/17,15
Ca,B074M6KGXX,75,75,39.99,4.2,135,2023/12/17,3
Ca,B072LW5WXX,14351,1,-1,3.9,16,2023/12/17,353
Ca,B072J9CLXX,11142,1,-1,3.8,31,2023/12/17,290
Ca,B072FPR1XX,13291,1,-1,4.1,17,2023/12/17,331
Ca,B07175FDXX,15333,1,-1,4,6,2023/12/17,372
Us,B07PPGQZXX,51186,0,89.99,4.2,45,2023/12/17,858
Us,B07PN9S8XX,15345,1,89.99,4.2,45,2023/12/17,289
Us,B07PQLD9XX,49388,0,-1,4.2,45,2023/12/17,829
Us,B07PRL2MXX,5123,3,79.99,4.2,45,2023/12/17,125
Us,B07TS5LSXX,6893,2,79.99,4.2,45,2023/12/17,163
Us,B071FH4HXX,28241,0,-1,4.2,45,2023/12/17,516
Us,B07WMMMDXX,91590,0,-1,4,53,2023/12/17,511
Us,B07WNT69XX,30231,0,39.99,2.7,5,2023/12/17,541
Us,B07WJYSSXX,1466,9,54.99,4,54,2023/12/17,7
Us,B07WYXSMXX,58785,0,59.99,4,53,2023/12/17,990
Jp,B07R7PRDXX,1703,-1,8999,3.8,9,2023/12/17,9
Jp,B07R9XMRXX,2436,-1,7899,3.8,9,2023/12/17,17
Jp,B07WCSYQXX,25955,-1,-1,1,3,2023/12/17,169
Jp,B07R8TS8XX,1935,-1,4999,2,1,2023/12/17,12
Ca,B071NTQRXX,10262,1,-1,3.7,120,2023/12/17,27
Ca,B071L7RYXX,12034,1,-1,3.7,119,2023/12/17,30
Ca,B0748DQ4XX,7465,2,-1,3.7,120,2023/12/17,19
Ca,B07HSTK9XX,18122,0,-1,4,152,2023/12/17,413
Ca,B071RZWGXX,21368,0,-1,4,152,2023/12/17,468
Ca,B071S19TXX,19471,0,-1,3.9,151,2023/12/17,433
Ca,B072BP12XX,4820,3,-1,4,152,2023/12/17,136
Us,B07JXYLXXX,5677,3,69.99,4.2,24,2023/12/17,142
Us,B07JD8ZHXX,92964,0,-1,3.8,19,2023/12/17,320
Us,B07HNJZDXX,107079,0,-1,3.8,59,2023/12/17,588
Us,B07JW2WSXX,83704,0,-1,3.8,59,2023/12/17,458
Us,B07J4S5DXX,46753,0,-1,4.4,30,2023/12/17,960
Us,B07JXYSLXX,87995,0,-1,4.5,32,2023/12/17,1685
Us,B07PX249XX,117412,0,-1,4.7,25,2023/12/17,390
Us,B07NRMHCXX,22802,0,14.99,4.7,24,2023/12/17,107
Us,B07Q2BHCXX,28237,0,8.99,4.7,25,2023/12/17,124
Us,B07NRMHVXX,5350,3,6.59,4.7,24,2023/12/17,44
Us,B07JPL8HXX,105899,0,-1,3.8,59,2023/12/17,-1
Us,B07JNVGFXX,101101,0,-1,3.8,59,2023/12/17,558
Us,B075M4S2XX,8521,2,43.99,4.4,141,2023/12/17,219
Us,B075M1F4XX,4949,3,39.99,4.4,141,2023/12/17,135
Us,B07G72ZBXX,83915,0,-1,3.6,24,2023/12/17,1628
Us,B06ZZRQKXX,3598,4,26.99,3.9,132,2023/12/17,100
Us,B06ZZRQLXX,4826,3,30.99,3.9,132,2023/12/17,131
Jp,B01MXRYKXX,18043,-1,-1,4,48,2023/12/17,241
Jp,B01M3V7XXX,344,-1,2199,4,48,2023/12/17,8
Ca,B019R84IXX,6524,2,-1,3.4,35,2023/12/17,16
Ca,B06XGYNVXX,9611,1,-1,4.2,772,2023/12/17,261
Ca,B06VTR57XX,195,41,54.99,4.2,769,2023/12/17,11
Ca,B01M8M3EXX,13311,1,-1,4.2,772,2023/12/17,332
Ca,B01M3RWQXX,13701,1,-1,4.2,769,2023/12/17,340
Ca,B01F3DHEXX,4025,4,-1,4.2,772,2023/12/17,122
Ca,B01M3102XX,13399,1,-1,4.2,772,2023/12/17,334
Us,B07PQ5XNXX,6738,2,80.99,4.1,48,2023/12/17,158
Us,B07PT5WLXX,76021,0,-1,4.1,46,2023/12/17,1261
Us,B07PR959XX,21585,0,-1,4.1,46,2023/12/17,404
Us,B07S2QGSXX,4532,3,60.99,3.9,63,2023/12/17,48
Us,B07RYKZBXX,41665,0,-1,4,65,2023/12/17,175
Us,B07MDYLMXX,31350,0,-1,3.9,63,2023/12/17,148
Us,B07JZKP5XX,82466,0,-1,4,12,2023/12/17,451
Us,B07HNTJ5XX,10171,1,49.99,4.6,130,2023/12/17,263
Us,B07HNXVZXX,4094,4,33.99,4.6,166,2023/12/17,89
Us,B07HNXPXXX,4288,3,47.99,4.5,131,2023/12/17,92
Us,B01N4876XX,10432,1,46.99,4.6,167,2023/12/17,267
Us,B01M29YGXX,7501,2,47.99,4.6,166,2023/12/17,190
Us,B076KFB4XX,62,84,49.99,4.7,965,2023/12/18,5
Us,B072JT9WXX,138,51,59.99,4.7,876,2023/12/18,8
Us,B073Q6KLXX,48,99,59.99,4.7,925,2023/12/18,3
Us,B01M1L6OXX,642,18,-1,4.7,1243,2023/12/18,25
Us,B01MTZ4JXX,46,102,44.99,4.2,1174,2023/12/18,2
Us,B01F543PXX,10,224,51.49,4.6,2567,2023/12/18,1
Us,B01M29YGXX,8647,2,-1,4.6,167,2023/12/18,230
Us,B077ZRP3XX,95,65,37.99,4.4,442,2023/12/18,6
Us,B07QBPSQXX,25799,4,29.99,4.9,23,2023/12/18,35
Us,B07QBPTNXX,56894,2,41.99,4.9,23,2023/12/18,91
Us,B07QLPG6XX,122295,1,38.99,4.5,30,2023/12/18,157
Us,B07QPR1PXX,34042,3,33.99,4.5,30,2023/12/18,50
Us,B07QLPG8XX,102936,1,-1,4.5,30,2023/12/18,131
Us,B07S16PZXX,304168,0,-1,4.8,15,2023/12/18,909
Us,B07S291NXX,204632,0,10.99,4.8,15,2023/12/18,619
Us,B07S4HN2XX,79573,0,11.99,5,2,2023/12/18,-1
Us,B07QW51WXX,117219,0,11.99,4.3,13,2023/12/18,-1
Us,B07QZBDQXX,98380,0,-1,4.3,13,2023/12/18,-1
Us,B07TB3QWXX,55538,0,16.99,4.5,5,2023/12/18,-1
Us,B07TB311XX,84584,0,16.99,4.5,5,2023/12/18,-1
Us,B07QV4QTXX,167834,0,8.99,3.9,24,2023/12/18,4313
Us,B07R1HZVXX,73462,0,8.99,3.9,24,2023/12/18,1687
Us,B07QV4S8XX,93262,0,8.99,3.9,24,2023/12/18,2291
Us,B07QY6R8XX,149132,0,8.99,3.9,24,2023/12/18,3820
Us,B07R2KP9XX,179996,0,8.99,3.9,24,2023/12/18,4624
Us,B07QFR2XXX,3091,5,23.99,4.8,17,2023/12/18,35
Jp,B07R8XZPXX,22494,-1,3080,4.5,10,2023/12/18,328
Jp,B07R5RLPXX,5751,-1,2680,4.5,10,2023/12/18,98
Jp,B07VNCB3XX,490,-1,2480,4.5,10,2023/12/18,10
Jp,B07VPBDCXX,-1,-1,5880,4.5,10,2023/12/18,-1
Jp,B07RB45KXX,25681,-1,3080,4.5,10,2023/12/18,377
Jp,B07RB45XXX,18753,-1,2880,4.5,10,2023/12/18,259
Ca,B078NT86XX,308,30,39.99,4.1,37,2023/12/18,18
Ca,B078NTCXXX,13628,1,-1,4.1,38,2023/12/18,348
Us,B07HDYXTXX,-1,-1,-1,,-1,2023/12/18,-1
Us,B07FNMKFXX,106304,0,-1,4.1,4,2023/12/18,-1
Us,B07FNPP7XX,4639,3,38.99,4.1,14,2023/12/18,134
Us,B07FNP5XXX,61140,0,-1,4.1,14,2023/12/18,1220
Us,B07DJ3B1XX,61870,0,-1,4.7,68,2023/12/18,1233
Us,B07DJ32VXX,7104,2,-1,4.4,442,2023/12/18,191
Us,B07TYV11XX,14758,1,46.99,4.7,68,2023/12/18,378
Us,B07TSH3BXX,4241,4,45.99,4.7,68,2023/12/18,122
Us,B07VMXD6XX,7645,2,35.99,4.4,442,2023/12/18,203
Us,B07PSGNTXX,1989,7,35.99,4.4,442,2023/12/18,65
Us,B07DJ4ZGXX,590,19,36.99,4.4,442,2023/12/18,24
Us,B07DJ429XX,559,20,38.99,4.4,442,2023/12/18,22
Us,B07Y4ZTBXX,1526,9,43.99,4.4,442,2023/12/18,50
Us,B07DJ3WCXX,1055,12,43.99,4.4,442,2023/12/18,36
Us,B078NVL7XX,273,33,37.99,4.4,442,2023/12/18,11
Us,B07KF8L7XX,486,22,36.99,4.4,442,2023/12/18,15
Us,B077ZRP3XX,95,65,37.99,4.4,442,2023/12/18,6
Jp,B07X9LFKXX,11655,-1,3280,4.4,6,2023/12/18,186
Jp,B07XCMZ1XX,1355,-1,2980,4.4,6,2023/12/18,25
Jp,B07D8RK7XX,15941,-1,-1,3.8,34,2023/12/18,23
Ca,B072XDH9XX,14378,1,-1,3.5,20,2023/12/18,35
Ca,B072LW84XX,5157,3,-1,3.9,34,2023/12/18,10
Ca,B072PRCLXX,11911,1,-1,2.4,20,2023/12/18,32
Ca,B074M715XX,15202,1,-1,4.2,135,2023/12/18,377
Ca,B074M766XX,369,27,47.99,4.2,135,2023/12/18,21
Ca,B074M6KGXX,81,72,39.99,4.2,135,2023/12/18,5
Ca,B072LW5WXX,14108,1,-1,3.9,16,2023/12/18,351
Ca,B072J9CLXX,10868,1,-1,3.8,31,2023/12/18,284
Ca,B072FPR1XX,13050,1,-1,4.1,17,2023/12/18,333
Ca,B07175FDXX,15109,1,-1,4,6,2023/12/18,375
Us,B07PPGQZXX,10795,1,89.99,4.2,45,2023/12/18,224
Us,B07PN9S8XX,5168,3,89.99,4.2,45,2023/12/18,118
Us,B07PQLD9XX,49946,0,-1,4.2,45,2023/12/18,851
Us,B07PRL2MXX,6033,2,79.99,4.2,45,2023/12/18,139
Us,B07TS5LSXX,6722,2,79.99,4.2,45,2023/12/18,149
Us,B071FH4HXX,25980,0,-1,4.2,45,2023/12/18,450
Us,B07WMMMDXX,91384,0,-1,4,54,2023/12/18,501
Us,B07WNT69XX,43004,0,39.99,3.1,4,2023/12/18,759
Us,B07WJYSSXX,1442,10,54.99,4,56,2023/12/18,6
Us,B07WYXSMXX,58324,0,59.99,4,56,2023/12/18,984
Jp,B07R7PRDXX,2376,-1,7999,3.8,9,2023/12/18,13
Jp,B07R9XMRXX,1289,-1,7899,3.8,9,2023/12/18,7
Jp,B07WCSYQXX,26567,-1,-1,1,3,2023/12/18,175
Jp,B07R8TS8XX,2476,-1,5499,2,1,2023/12/18,25
Ca,B071NTQRXX,10077,1,-1,3.7,117,2023/12/18,28
Ca,B071L7RYXX,11821,1,-1,3.7,117,2023/12/18,31
Ca,B0748DQ4XX,7701,2,-1,3.7,117,2023/12/18,16
Ca,B07HSTK9XX,17957,0,-1,4,152,2023/12/18,416
Ca,B071RZWGXX,21309,0,-1,4,152,2023/12/18,468
Ca,B071S19TXX,19419,0,-1,4,152,2023/12/18,435
Ca,B072BP12XX,4960,3,-1,4,152,2023/12/18,153
Us,B07JXYLXXX,3720,4,75.99,4.2,24,2023/12/18,90
Us,B07JD8ZHXX,92677,0,-1,3.8,19,2023/12/18,315
Us,B07HNJZDXX,107535,0,-1,3.8,58,2023/12/18,590
Us,B07JW2WSXX,83686,0,-1,3.8,58,2023/12/18,464
Us,B07J4S5DXX,51682,0,-1,4.4,30,2023/12/18,1033
Us,B07JXYSLXX,87885,0,-1,4.5,32,2023/12/18,1680
Us,B07PX249XX,118870,0,-1,4.6,27,2023/12/18,391
Us,B07NRMHCXX,40751,0,14.99,4.6,27,2023/12/18,165
Us,B07Q2BHCXX,18489,0,8.99,4.6,27,2023/12/18,105
Us,B07NRMHVXX,6526,2,6.59,4.6,27,2023/12/18,57
Us,B07JPL8HXX,105922,0,-1,3.8,58,2023/12/18,-1
Us,B07JNVGFXX,101200,0,-1,3.8,58,2023/12/18,559
Us,B075M4S2XX,7967,2,46.99,4.4,141,2023/12/18,213
Us,B075M1F4XX,4052,4,42.99,4.4,141,2023/12/18,115
Us,B07G72ZBXX,83314,0,-1,3.6,24,2023/12/18,1611
Us,B06ZZRQKXX,2420,6,27.99,3.9,133,2023/12/18,76
Us,B06ZZRQLXX,5437,3,33.99,3.9,133,2023/12/18,149
Jp,B01MXRYKXX,18386,-1,-1,4,49,2023/12/18,256
Jp,B01M3V7XXX,577,-1,2399,4,48,2023/12/18,11
Ca,B019R84IXX,6402,2,-1,3.4,35,2023/12/18,11
Ca,B06XGYNVXX,10120,1,-1,4.2,773,2023/12/18,265
Ca,B06VTR57XX,334,29,54.99,4.2,773,2023/12/18,20
Ca,B01M8M3EXX,13065,1,-1,4.2,773,2023/12/18,334
Ca,B01M3RWQXX,13489,1,-1,4.2,773,2023/12/18,346
Ca,B01F3DHEXX,3519,4,-1,4.2,772,2023/12/18,120
Ca,B01M3102XX,13198,1,-1,4.2,773,2023/12/18,338
Us,B07PQ5XNXX,7636,2,-1,4.1,46,2023/12/18,165
Us,B07PT5WLXX,75295,0,-1,4.1,46,2023/12/18,1266
Us,B07PR959XX,13925,1,-1,4.1,46,2023/12/18,278
Us,B07S2QGSXX,6868,2,-1,4,64,2023/12/18,62
Us,B07RYKZBXX,22593,0,64.99,4,64,2023/12/18,128
Us,B07MDYLMXX,28253,0,-1,4,64,2023/12/18,143
Us,B07JZKP5XX,81859,0,-1,4,12,2023/12/18,456
Us,B07HNTJ5XX,15493,1,49.99,4.5,131,2023/12/18,390
Us,B07HNXVZXX,2659,6,35.99,4.6,167,2023/12/18,70
Us,B07HNXPXXX,4589,3,47.99,4.5,131,2023/12/18,100
Us,B01N4876XX,11091,1,46.99,4.6,167,2023/12/18,296
Us,B01M29YGXX,8647,2,-1,4.6,167,2023/12/18,230
Us,B076KFB4XX,55,91,49.99,4.7,971,2023/12/19,3
Us,B072JT9WXX,145,50,69.99,4.7,876,2023/12/19,8
Us,B073Q6KLXX,41,109,59.99,4.7,929,2023/12/19,2
Us,B01M1L6OXX,799,15,-1,4.7,1253,2023/12/19,29
Us,B01MTZ4JXX,59,87,44.99,4.2,1182,2023/12/19,5
Us,B01F543PXX,9,233,51.49,4.6,2571,2023/12/19,1
Us,B01M29YGXX,8979,1,48.99,4.6,166,2023/12/19,235
Us,B077ZRP3XX,120,56,37.99,4.4,447,2023/12/19,6
Us,B07QBPSQXX,28127,4,29.99,4.9,23,2023/12/19,39
Us,B07QBPTNXX,49822,2,42.99,4.9,23,2023/12/19,79
Us,B07QLPG6XX,144459,0,38.99,4.5,30,2023/12/19,177
Us,B07QPR1PXX,31584,4,33.99,4.5,30,2023/12/19,47
Us,B07QLPG8XX,110963,1,-1,4.5,30,2023/12/19,147
Us,B07S16PZXX,303526,0,-1,4.8,15,2023/12/19,912
Us,B07S291NXX,211831,0,10.99,4.8,15,2023/12/19,649
Us,B07S4HN2XX,113892,0,11.99,5,2,2023/12/19,-1
Us,B07QW51WXX,86958,0,11.99,4.3,13,2023/12/19,-1
Us,B07QZBDQXX,116053,0,-1,4.3,13,2023/12/19,-1
Us,B07TB3QWXX,78578,0,16.99,4.4,6,2023/12/19,-1
Us,B07TB311XX,79464,0,16.99,4.4,6,2023/12/19,-1
Us,B07QV4QTXX,180092,0,8.99,3.9,25,2023/12/19,4578
Us,B07R1HZVXX,54530,0,8.99,3.9,25,2023/12/19,1143
Us,B07QV4S8XX,59517,0,8.99,3.9,24,2023/12/19,1282
Us,B07QY6R8XX,88793,0,8.99,3.9,24,2023/12/19,2142
Us,B07R2KP9XX,191100,0,8.99,3.9,24,2023/12/19,4856
Us,B07QFR2XXX,2582,6,25.99,4.8,17,2023/12/19,30
Jp,B07R8XZPXX,23846,-1,3080,4.5,10,2023/12/19,345
Jp,B07R5RLPXX,2032,-1,2680,4.5,10,2023/12/19,36
Jp,B07VNCB3XX,280,-1,2580,4.5,10,2023/12/19,4
Jp,B07VPBDCXX,5703,-1,5880,4.5,10,2023/12/19,94
Jp,B07RB45KXX,27210,-1,3080,4.5,10,2023/12/19,397
Jp,B07RB45XXX,2152,-1,2880,4.5,10,2023/12/19,40
Ca,B078NT86XX,221,38,39.99,4.1,38,2023/12/19,13
Ca,B078NTCXXX,13388,1,-1,4.1,38,2023/12/19,340
Us,B07HDYXTXX,-1,-1,-1,,-1,2023/12/19,-1
Us,B07FNMKFXX,105811,0,-1,4.1,4,2023/12/19,-1
Us,B07FNPP7XX,4050,4,38.99,4.1,14,2023/12/19,119
Us,B07FNP5XXX,60630,0,-1,4.1,14,2023/12/19,1190
Us,B07DJ3B1XX,60528,0,-1,4.7,66,2023/12/19,1187
Us,B07DJ32VXX,8860,1,-1,4.4,447,2023/12/19,230
Us,B07TYV11XX,15807,1,46.99,4.7,66,2023/12/19,392
Us,B07TSH3BXX,5508,3,45.99,4.7,68,2023/12/19,155
Us,B07VMXD6XX,7262,2,36.99,4.4,442,2023/12/19,193
Us,B07PSGNTXX,2249,7,36.99,4.4,447,2023/12/19,69
Us,B07DJ4ZGXX,556,20,36.99,4.4,442,2023/12/19,22
Us,B07DJ429XX,589,19,38.99,4.4,447,2023/12/19,23
Us,B07Y4ZTBXX,1514,9,43.99,4.4,447,2023/12/19,47
Us,B07DJ3WCXX,1079,12,43.99,4.4,447,2023/12/19,36
Us,B078NVL7XX,353,28,38.99,4.4,442,2023/12/19,13
Us,B07KF8L7XX,455,23,36.99,4.4,442,2023/12/19,14
Us,B077ZRP3XX,120,56,37.99,4.4,442,2023/12/19,6
Jp,B07X9LFKXX,13815,-1,3280,4.4,7,2023/12/19,219
Jp,B07XCMZ1XX,1440,-1,2980,4.4,7,2023/12/19,26
Jp,B07D8RK7XX,15878,-1,-1,3.8,34,2023/12/19,26
Ca,B072XDH9XX,14061,1,-1,3.5,20,2023/12/19,37
Ca,B072LW84XX,4739,3,119.99,3.9,34,2023/12/19,13
Ca,B072PRCLXX,11588,1,-1,2.4,20,2023/12/19,33
Ca,B074M715XX,14908,1,-1,4.2,135,2023/12/19,372
Ca,B074M766XX,367,27,45.99,4.2,134,2023/12/19,22
Ca,B074M6KGXX,78,73,39.99,4.2,134,2023/12/19,5
Ca,B072LW5WXX,13842,1,-1,3.9,16,2023/12/19,351
Ca,B072J9CLXX,10612,1,-1,3.8,31,2023/12/19,281
Ca,B072FPR1XX,12792,1,-1,4.1,17,2023/12/19,322
Ca,B07175FDXX,14817,1,-1,4,6,2023/12/19,369
Us,B07PPGQZXX,13065,1,89.99,4.1,45,2023/12/19,253
Us,B07PN9S8XX,7471,2,89.99,4.1,45,2023/12/19,165
Us,B07PQLD9XX,48507,0,-1,4.1,45,2023/12/19,841
Us,B07PRL2MXX,6162,2,-1,4.2,45,2023/12/19,137
Us,B07TS5LSXX,9329,1,79.99,4.2,45,2023/12/19,190
Us,B071FH4HXX,23162,0,-1,4.1,45,2023/12/19,397
Us,B07WMMMDXX,90643,0,-1,4,56,2023/12/19,505
Us,B07WNT69XX,48163,0,39.99,3.1,4,2023/12/19,827
Us,B07WJYSSXX,1148,12,59.99,4,56,2023/12/19,6
Us,B07WYXSMXX,56988,0,-1,4,56,2023/12/19,974
Jp,B07R7PRDXX,2326,-1,7999,3.8,9,2023/12/19,17
Jp,B07R9XMRXX,2450,-1,7899,3.8,9,2023/12/19,20
Jp,B07WCSYQXX,26979,-1,-1,1,3,2023/12/19,180
Jp,B07R8TS8XX,1531,-1,5599,2,1,2023/12/19,15
Ca,B071NTQRXX,9811,1,-1,3.7,119,2023/12/19,26
Ca,B071L7RYXX,11499,1,-1,3.7,119,2023/12/19,32
Ca,B0748DQ4XX,3538,4,-1,3.7,117,2023/12/19,7
Ca,B07HSTK9XX,17679,0,-1,4,152,2023/12/19,419
Ca,B071RZWGXX,21213,0,-1,4,152,2023/12/19,467
